UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,PCB_52_NGG,PCB101_NGG,PCB118_NGG,PCB128_NGG,PCB138_NGG,PCB153_NGG,PCB180_NGG,PCB206_NGG,PCB209_NGG,DDT_4_4_C,DDT_2_4_C,DDE_4_4_C,DDD_4_4_C,ENDRIN_C,ENDR_ALD_C,ALDRIN_C,DIELDRN_C,CLRDNE_T_C,MIREX_C,METHOXYCLC,BHC_A_C,BHC_B_C,BHC_D_C,LINDANE_C
US00090,42.25,-70.8716666666667,NA,MA,WEYM,SOUTHEAST BOSTON HARBOR,HINGHAM HARBOR,4,4/19/1985,NA,NA,Unknown,Grab,HINGHAM HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00091,42.25,-70.8716666666667,NA,MA,WEYM,SOUTHEAST BOSTON HARBOR,HINGHAM HARBOR,4,4/19/1985,NA,NA,Unknown,Grab,HINGHAM HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00093,42.55,-70.8716666666667,NA,MA,SALE,MASS BAYS,BEVERLY HARBOR,5,9/18/1985,NA,NA,Unknown,Grab,BEVERLY HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00094,42.55,-70.8716666666667,NA,MA,SALE,MASS BAYS,BEVERLY HARBOR,5,9/18/1985,NA,NA,Unknown,Grab,BEVERLY HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00095,42.6166666666667,-70.7166666666667,NA,MA,IPSW,INLAND / RIVERS,ESSEX RIVER,10,10/23/1985,NA,NA,Unknown,Unknown,ESSEX RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00096,42.6166666666667,-70.7166666666667,NA,MA,IPSW,INLAND / RIVERS,ESSEX RIVER,10,8/23/1985,NA,NA,Unknown,Unknown,ESSEX RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00097,42.6166666666667,-70.7166666666667,NA,MA,IPSW,INLAND / RIVERS,ESSEX RIVER,10,8/23/1985,NA,NA,Unknown,Unknown,ESSEX RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00098,42.3866666666667,-71.059,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,3/10/1986,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00099,42.3866666666667,-71.059,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,3/10/1986,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00100,42.3833333333333,-71.0561666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,10/10/1985,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00101,42.3833333333333,-71.0561666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,10/10/1985,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00102,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00103,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00104,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00105,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00106,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00107,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00108,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00109,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00110,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00111,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00112,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00113,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00114,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00115,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00116,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00117,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00118,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00119,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00120,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00121,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00122,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00123,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00124,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00125,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00126,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00127,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00128,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00129,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00130,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00131,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00132,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00133,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00134,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00135,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00136,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00138,42.3833333333333,-71.05,NA,MA,BOST,BOSTON INNER HARBOR,Little Mystic Channel,1,6/1/1987,NA,NA,Unknown,Grab,Little Mystic Channel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00143,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/16/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00144,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/16/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00145,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/6/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00146,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/6/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00147,42.2,-70.7166666666667,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,6/10/1986,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00148,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00149,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1987,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00150,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00151,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00152,42.2583333333333,-70.895,NA,MA,HING,SOUTHEAST BOSTON HARBOR,HINGHAM HARBOR,4,8/29/1986,NA,NA,Unknown,Grab,HINGHAM HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00154,42.5166666666667,-70.8833333333333,NA,MA,SALE,MASS BAYS,SALEM HARBOR,5,3/1/1985,NA,NA,Unknown,Grab,SALEM HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00155,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR MARINA,2,8/9/1985,NA,NA,Unknown,Grab,BOSTON HARBOR MARINA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00156,42.3336666666667,-71.0345,NA,Ma,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR MARINA,2,8/9/1985,NA,NA,Unknown,Grab,BOSTON HARBOR MARINA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00158,42.3866666666666,-71.09,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,3/1/1987,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00159,42.3833333333333,-71.0666666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,1/15/1987,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00160,42.3833333333333,-71.0666666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,1/15/1987,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00173,42.198,-70.725,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00174,42.198,-70.725,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00175,42.198,-70.725,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00176,42.193,-70.7263333333333,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,3/17/1985,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00177,42.5833333333333,-70.6666666666667,NA,MA,GLOU,MASS BAYS,GLOUCESTER HARBOR,5,11/28/1986,NA,NA,Unknown,Grab,GLOUCESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00178,42.5833333333333,-70.6666666666667,NA,MA,GLOU,MASS BAYS,GLOUCESTER HARBOR,5,2/28/1986,NA,NA,Unknown,Grab,GLOUCESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00179,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/22/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00180,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00181,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00182,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00183,42.0383333333333,-70.67,NA,MA,DUXB,CAPE COD BAY,DUXBURY BAY,7,1/7/1987,NA,NA,Unknown,Grab,DUXBURY BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00188,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00189,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00190,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00191,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00192,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00193,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00194,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00195,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00196,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00197,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00198,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
