UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,BENZNE,2BZTPN,2BZFRN,BIPHENYL,ACNPHTHN,ACNPHTYL,FLUORENE,PHNANTHR,ANTHRACN,PYRENE,FLORNTHN,CHRYSENE,PERYLENE
US00128,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00129,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00130,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00131,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00132,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00133,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00134,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00135,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00136,42.3666666666667,-70.9833333333333,NA,MA,BOST,Northwest Boston Harbor,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00138,42.3833333333333,-71.05,NA,MA,BOST,Boston Inner Harbor,Little Mystic Channel,1,6/1/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00143,NA,NA,NA,MA,MANC,Massachusetts Bays,MANCHESTER HARBOR,5,4/16/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00144,NA,NA,NA,MA,MANC,Massachusetts Bays,MANCHESTER HARBOR,5,4/16/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00145,NA,NA,NA,MA,MANC,Massachusetts Bays,MANCHESTER HARBOR,5,4/6/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00146,NA,NA,NA,MA,MANC,Massachusetts Bays,MANCHESTER HARBOR,5,4/6/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00147,42.2,-70.7166666666667,NA,MA,SCIT,Massachusetts Bays,SCITUATE HARBOR,5,6/10/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00148,42.2333333333333,-70.6,NA,MA,WEYM,Massachusetts Bays,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00149,42.2333333333333,-70.6,NA,MA,WEYM,Massachusetts Bays,FORE RIVER,5,6/3/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00150,42.2333333333333,-70.6,NA,MA,WEYM,Massachusetts Bays,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00151,42.2333333333333,-70.6,NA,MA,WEYM,Massachusetts Bays,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00152,42.2583333333333,-70.895,NA,MA,HING,Southeast Boston Harbor,HINGHAM HARBOR,4,8/29/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00154,42.5166666666667,-70.8833333333333,NA,MA,SALE,Massachusetts Bays,SALEM HARBOR,5,3/1/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00155,42.3336666666667,-71.0345,NA,MA,BOST,Northwest Boston Harbor,BOSTON HARBOR MARINA,2,8/9/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00156,42.3336666666667,-71.0345,NA,Ma,BOST,Northwest Boston Harbor,BOSTON HARBOR MARINA,2,8/9/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00158,42.3866666666666,-71.09,NA,MA,BOST,Boston Inner Harbor,MYSTIC RIVER,1,3/1/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00159,42.3833333333333,-71.0666666666667,NA,MA,BOST,Boston Inner Harbor,MYSTIC RIVER,1,1/15/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00160,42.3833333333333,-71.0666666666667,NA,MA,BOST,Boston Inner Harbor,MYSTIC RIVER,1,1/15/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00173,42.198,-70.725,NA,MA,SCIT,Massachusetts Bays,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00174,42.198,-70.725,NA,MA,SCIT,Massachusetts Bays,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00175,42.198,-70.725,NA,MA,SCIT,Massachusetts Bays,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00176,42.193,-70.7263333333333,NA,MA,SCIT,Massachusetts Bays,SCITUATE HARBOR,5,3/17/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00177,42.5833333333333,-70.6666666666667,NA,MA,GLOU,Massachusetts Bays,GLOUCESTER HARBOR,5,11/28/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00178,42.5833333333333,-70.6666666666667,NA,MA,GLOU,Massachusetts Bays,GLOUCESTER HARBOR,5,2/28/1986,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00179,42.3336666666667,-71.0345,NA,MA,BOST,Northwest Boston Harbor,BOSTON HARBOR,2,8/22/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00180,42.3336666666667,-71.0345,NA,MA,BOST,Northwest Boston Harbor,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00181,42.3336666666667,-71.0345,NA,MA,BOST,Northwest Boston Harbor,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00182,42.3336666666667,-71.0345,NA,MA,BOST,Northwest Boston Harbor,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00183,42.0383333333333,-70.67,NA,MA,DUXB,Cape Code Bay,DUXBURY BAY,7,1/7/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00188,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00189,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00190,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00191,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00192,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00193,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00194,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00195,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00196,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00197,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00198,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00199,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00200,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00201,42.3,-71.0333333333333,NA,MA,NA,Northwest Boston Harbor,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00202,42.5416666666667,-70.8833333333333,NA,MA,SALE,Massachusetts Bays,BEVERLY HARBOR,5,1/26/1988,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00203,42.397,-71.01422222222222,NA,MA,NA,Boston Inner Harbor,CHELSEA RIVER,1,2/20/1990,NA,NA,Unknown,Grab,NA,NA,NA,NA,0,0,0,0,0,NA,NA,603,NA
US00204,42.39724722222222,-71.01280555555556,NA,MA,NA,Boston Inner Harbor,CHELSEA RIVER,1,2/20/1990,NA,NA,Unknown,Grab,NA,NA,NA,NA,0,0,0,0,0,NA,NA,<,NA
US00205,42.39786111111111,-71.01180555555555,NA,MA,NA,Boston Inner Harbor,CHELSEA RIVER,1,2/20/1990,NA,NA,Unknown,Grab,NA,NA,NA,NA,0,0,0,0,0,NA,NA,<,NA
US00206,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00207,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00208,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00209,42.3,-71.0333333333333,NA,MA,BOST,Northwest Boston Harbor,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00210,42.24,-70.79388888888889,NA,MA,NA,Massachusetts Bays,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00211,42.23916666666667,-70.78972222222222,NA,MA,NA,Massachusetts Bays,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00212,42.2405,-70.7935,NA,MA,NA,Massachusetts Bays,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,NA,NA,NA,NA,0,0,0,0,0,340,NA,NA,NA
US00213,42.2404,-70.789,NA,MA,NA,Massachusetts Bays,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
US00214,42.2409,-70.7885,NA,MA,NA,Massachusetts Bays,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00217,42.39,-71.0187,NA,MA,Boston,Boston Inner Harbor,"Chelsea River, Golf Oil Fuel Off-Loading Pier",1,10/13/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00218,42.39,-71.0187,NA,MA,Boston,Boston Inner Harbor,"Chelsea River, Golf Oil Fuel Off-Loading Pier",1,10/13/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00219,42.39,-71.0187,NA,MA,Boston,Boston Inner Harbor,"Chelsea River, Golf Oil Fuel Off-Loading Pier",1,10/13/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00220,42.39,-71.0187,NA,MA,Boston,Boston Inner Harbor,"Chelsea River, Golf Oil Fuel Off-Loading Pier",1,10/13/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00221,42.39,-71.0187,NA,MA,Boston,Boston Inner Harbor,"Chelsea River, Gulf Oil Fuel Off-Loading Pier",1,10/13/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00228,42.815,-70.867,NA,MA,NA,Cape Ann to Cape Elizabeth,Salisbury,11,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00233,42.304722222222,-71.03208333333333,NA,MA,BOST,Northwest Boston Harbor,Dorchester Bay,2,8/19/1987,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00234,42.302777777778,-71.03055555555555,NA,MA,BOST,Northwest Boston Harbor,Dorchester Bay,2,8/19/1987,1987-08-22T00:00:00Z,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00235,42.301944444444,-71.02972222222222,NA,MA,BOST,Northwest Boston Harbor,Dorchester Bay,2,8/19/1987,1987-08-22T00:00:00Z,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00236,42.30277777777778,-71.0305555555556,NA,MA,BOST,Northwest Boston Harbor,Dorchester Bay,2,8/19/1987,1987-08-22T00:00:00Z,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00237,42.30277777777778,-71.0305555555556,NA,MA,BOST,Northwest Boston Harbor,Dorchester Bay,2,9/19/1987,1987-09-22T00:00:00Z,NA,Unknown,Grab,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA
US00241,42.35,-71.05,NA,MA,BOST,Boston Inner Harbor,Rowes and Fosters Wharf,1,3/2/1984,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00242,42.35,-71.05,NA,MA,BOST,Boston Inner Harbor,Rowes and Fosters Wharf,1,3/12/1984,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00243,42.35,-71.05,NA,MA,BOST,Boston Inner Harbor,Rowes and Fosters Wharf,1,3/12/1984,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00244,42.07616666666667,-70.64133333333334,NA,MA,DUXB,Cape Code Bay,GREEN HARBOR,7,9/5/1984,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00245,42.07616666666667,-70.64133333333334,NA,MA,DUXB,Cape Code Bay,GREEN HARBOR,7,9/5/1984,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00246,42.41,-71.01527777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00247,42.40833333333333,-71.01388888888889,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00248,42.405972222222225,-71.01252777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00249,42.40569444444444,-71.0111111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00250,42.40555555555556,-71.00861111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00251,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00252,42.40361111111111,-71.00361111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00253,42.40833333333333,-71.01388888888889,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00254,42.41,-71.01527777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00255,42.40833333333333,-71.01388888888889,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00256,42.40833333333333,-71.01388888888889,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00257,42.40833333333333,-71.01388888888889,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00258,42.40833333333333,-71.01388888888889,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00259,42.41,-71.01527777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00260,42.41,-71.01527777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00261,42.40555555555556,-71.00861111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00262,42.40555555555556,-71.00861111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00263,42.40555555555556,-71.00861111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00264,42.40361111111111,-71.00361111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00265,42.40569444444444,-71.0111111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00266,42.40361111111111,-71.00361111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00267,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00268,42.40361111111111,-71.00361111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00269,42.40569444444444,-71.0111111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00270,42.40569444444444,-71.0111111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00271,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00272,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00273,42.40361111111111,-71.00361111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00274,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00275,42.40555555555556,-71.00861111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00276,42.405972222222225,-71.01252777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00277,42.405972222222225,-71.01252777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00278,42.405972222222225,-71.01252777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00279,42.41,-71.01527777777778,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00280,42.40569444444444,-71.0111111111111,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00281,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00282,42.405277777777776,-71.00722222222223,NA,MA,Boston,Inland/Rivers,Mill Creek,10,NA,NA,NA,Unknown,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00283,42.296527777777776,-71.04611111111112,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00284,42.29611111111111,-71.04583333333333,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00285,42.3091,-71.0432,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00287,42.29625,-71.04616666666666,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00288,42.29625,-71.04616666666666,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00289,42.29625,-71.04616666666666,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00290,42.29625,-71.04616666666666,NA,MA,Boston South,Northwest Boston Harbor,Victory Road Park Inlet Channel,2,NA,NA,NA,Unknown,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
