UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,SAMPLE_WT,SAMP_UNITS,Q1_MM,Q2_MED_MM,Q3_MM,GRN_SI_PCT,SPECIFIC_G,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,FINES_SIL,SED_CLASS,CLASSIF_S,MEDIAN,MEAN,STDEV_SORT,SKEWNESS,KURTOSIS
US00099,42.3866666666667,-71.059,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,3/10/1986,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00100,42.3833333333333,-71.0561666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,10/10/1985,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,10,20,57,13,70,NA,NA,NA,NA,NA,NA,NA
US00101,42.3833333333333,-71.0561666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,10/10/1985,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,0,11,72,17,89,NA,NA,NA,NA,NA,NA,NA
US00102,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,52,24,24,48,NA,NA,NA,NA,NA,NA,NA
US00103,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,52,24,24,48,NA,NA,NA,NA,NA,NA,NA
US00104,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,47,26.5,26.5,53,NA,NA,NA,NA,NA,NA,NA
US00105,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,47,26.5,26.5,53,NA,NA,NA,NA,NA,NA,NA
US00106,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,37,31.5,31.5,63,NA,NA,NA,NA,NA,NA,NA
US00107,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,37,31.5,31.5,63,NA,NA,NA,NA,NA,NA,NA
US00108,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,10,45,45,90,NA,NA,NA,NA,NA,NA,NA
US00109,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,10,45,45,90,NA,NA,NA,NA,NA,NA,NA
US00110,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Surface,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,20,40,40,80,NA,NA,NA,NA,NA,NA,NA
US00111,42.6083333333333,-70.655,NA,MA,GLOU,MASS BAYS,SMITH COVE,5,1/1/1985,NA,NA,Depth,Core,SMITH COVE,NA,NA,NA,NA,NA,NA,NA,0,20,40,40,80,NA,NA,NA,NA,NA,NA,NA
US00112,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.73,0,58,21,21,42,Dark Olive Grey Organic Silty Fine SAND (SM)  w/shell fragments,NA,NA,NA,NA,NA,NA
US00113,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.73,0,58,21,21,42,Dark Olive Grey Organic Silty Fine SAND (SM)  w/shell fragments,NA,NA,NA,NA,NA,NA
US00114,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.74,0,40,30,30,60,Dark Olive Grey Organic Sandy Silty CLAY (OL),NA,NA,NA,NA,NA,NA
US00115,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.79,NA,NA,NA,NA,68.5,Dark Olive Grey Organic Sandy Silty CLAY (OL),NA,NA,NA,NA,NA,NA
US00116,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.79,0,32,34,34,68,Dark Olive Grey Organic Sandy Clayey Silt (OH) with shell fragments,NA,NA,NA,NA,NA,NA
US00117,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.82,0,3,48.5,48.5,97,Dark Grey Organic Silty CLAY (OL-OH) w/trace sand,NA,NA,NA,NA,NA,NA
US00118,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.73,0,60,20,20,40,Dark Olive Grey Silty Fine SAND (SM)  w/shell fragments,NA,NA,NA,NA,NA,NA
US00119,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.74,0,5,47.5,47.5,95,Dark Olive Grey Organic Sandy Silty Clay (OH) with Organics,NA,NA,NA,NA,NA,NA
US00120,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTROP HARBOR,NA,NA,NA,NA,NA,NA,2.67,0,22,39,39,75,Black Organic Sandy Silty CLAY (OL),NA,NA,NA,NA,NA,NA
US00121,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.74,0,1,49.5,49.5,99,Dark Grey Organic Silty CLAY (OH) w/treace fine sand,NA,NA,NA,NA,NA,NA
US00122,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.67,0,25,37.5,37.5,75,Black Organic Sandy Silty CLAY (OL),NA,NA,NA,NA,NA,NA
US00123,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,87,Dark Grey Organic Sandy Silty CLAY (OH)  w/shell frags,NA,NA,NA,NA,NA,NA
US00124,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.64,0,12,44,44,88,Black Organic Sandy Silty CLAY (OH)  w/shell fragments,NA,NA,NA,NA,NA,NA
US00125,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.72,0,38,31,31,62,Dark Grey Organic SILT,NA,NA,NA,NA,NA,NA
US00126,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.76,0,6,47,47,94,Dark Olive Grey Organic Sandy Silty CLAY (OH) with shell fragments,NA,NA,NA,NA,NA,NA
US00127,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.72,0,48,26,26,52,Dark Olive Grey Organic Sandy SILT (OL)  w/shell fragments,NA,NA,NA,NA,NA,NA
US00128,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.77,0,3,48.5,48.5,97,"Dark Olive Grey Organic silty CLAY (OH) w/trace fine sand, shell frags & Organics",NA,NA,NA,NA,NA,NA
US00129,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,70,Dark  Olive Grey Organic Sandy Clayey SILT (OL),NA,NA,NA,NA,NA,NA
US00130,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.73,0,3,48.5,48.5,97,"Dark Olive Grey Organic Silty CLAY (OH) w/trace fine sand, shell frags & Org",NA,NA,NA,NA,NA,NA
US00131,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,72,Dark Olive Grey Organic Sandy SILT (OL),NA,NA,NA,NA,NA,NA
US00132,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.84,0,5,47.5,47.5,95,Dark Olive Grey Organic Sandy Silty  CLAY (OH) with shell Frags. & Organics,NA,NA,NA,NA,NA,NA
US00133,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.73,NA,NA,NA,NA,96,Dark  Olive Grey Organic Silty CLAY (OL)  w/trace fine sand,NA,NA,NA,NA,NA,NA
US00134,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.68,0,42,29,29,58,Dark  Olive Grey Organic Sandy Silty CLAY (OL)  with Shell Frags. & Organics,NA,NA,NA,NA,NA,NA
US00135,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Depth,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.71,0,20,40,40,80,Dark Olive Grey Organic Sandy Silty CLAY (OL) with shell fragments and Organics,NA,NA,NA,NA,NA,NA
US00136,42.3666666666667,-70.9833333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,WINTHROP HARBOR,2,7/0/1985,NA,NA,Surface,Core,WINTHROP HARBOR,NA,NA,NA,NA,NA,NA,2.71,0,20,40,40,80,Dark Olive Grey Organic Sandy Silty CLAY (OL) with shell fragments and Organics,NA,NA,NA,NA,NA,NA
US00138,42.3833333333333,-71.05,NA,MA,BOST,BOSTON INNER HARBOR,Little Mystic Channel,1,6/1/1987,NA,NA,Unknown,Grab,Little Mystic Channel,NA,NA,NA,NA,NA,NA,NA,0,32,60,8,68,NA,NA,NA,NA,NA,NA,NA
US00143,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/16/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,0.01,62.96,18.03,18.03,36.06,NA,NA,NA,NA,NA,NA,NA
US00144,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/16/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,0.34,63.42,17.35,17.36,34.71,NA,NA,NA,NA,NA,NA,NA
US00145,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/6/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,0,46,27,27,54,NA,NA,NA,NA,NA,NA,NA
US00146,NA,NA,NA,MA,MANC,MASS BAYS,MANCHESTER HARBOR,5,4/6/1986,NA,NA,Unknown,Grab,MANCHESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,0.1,59.9,20,20,40,NA,NA,NA,NA,NA,NA,NA
US00147,42.2,-70.7166666666667,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,6/10/1986,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,0,29.2,35.4,35.4,70.8,NA,NA,NA,NA,NA,NA,NA
US00148,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,0,23,48.8,48.9,97.7,NA,NA,NA,NA,NA,NA,NA
US00149,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1987,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,0,16.6,41.7,41.7,83.4,NA,NA,NA,NA,NA,NA,NA
US00150,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,0,6.2,46.9,46.9,93.8,NA,NA,NA,NA,NA,NA,NA
US00151,42.2333333333333,-70.6,NA,MA,WEYM,MASS BAYS,FORE RIVER,5,6/3/1986,NA,NA,Unknown,Grab,Weymouth Fore River,NA,NA,NA,NA,NA,NA,NA,0,26.3,39.8,39.9,79.7,NA,NA,NA,NA,NA,NA,NA
US00152,42.2583333333333,-70.895,NA,MA,HING,SOUTHEAST BOSTON HARBOR,HINGHAM HARBOR,4,8/29/1986,NA,NA,Unknown,Grab,HINGHAM HARBOR,NA,NA,NA,NA,NA,NA,NA,0,23.6,17.2,59.2,76.4,NA,NA,NA,NA,NA,NA,NA
US00154,42.5166666666667,-70.8833333333333,NA,MA,SALE,MASS BAYS,SALEM HARBOR,5,3/1/1985,NA,NA,Unknown,Grab,SALEM HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
US00155,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR MARINA,2,8/9/1985,NA,NA,Unknown,Grab,BOSTON HARBOR MARINA,NA,NA,NA,NA,NA,NA,NA,0,28,48,24,72,NA,NA,NA,NA,NA,NA,NA
US00156,42.3336666666667,-71.0345,NA,Ma,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR MARINA,2,8/9/1985,NA,NA,Unknown,Grab,BOSTON HARBOR MARINA,NA,NA,NA,NA,NA,NA,NA,0,18,52,30,82,NA,NA,NA,NA,NA,NA,NA
US00158,42.3866666666666,-71.09,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,3/1/1987,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,0,15,66,19,85,NA,NA,NA,NA,NA,NA,NA
US00159,42.3833333333333,-71.0666666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,1/15/1987,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,0,25,60,15,75,NA,NA,NA,NA,NA,NA,NA
US00160,42.3833333333333,-71.0666666666667,NA,MA,BOST,BOSTON INNER HARBOR,MYSTIC RIVER,1,1/15/1987,NA,NA,Unknown,Grab,Mystic River,NA,NA,NA,NA,NA,NA,NA,0,99,0.02,0.02,0.04,NA,NA,NA,NA,NA,NA,NA
US00173,42.198,-70.725,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,0,74.3,12.8,12.9,25.7,NA,NA,NA,NA,NA,NA,NA
US00174,42.198,-70.725,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,0,58.9,20.5,20.6,41.1,NA,NA,NA,NA,NA,NA,NA
US00175,42.198,-70.725,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,NA,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,0,54.7,22.6,22.7,45.3,NA,NA,NA,NA,NA,NA,NA
US00176,42.193,-70.7263333333333,NA,MA,SCIT,MASS BAYS,SCITUATE HARBOR,5,3/17/1985,NA,NA,Unknown,Grab,SCITUATE HARBOR,NA,NA,NA,NA,NA,NA,NA,11,63,17,9,26,NA,NA,NA,NA,NA,NA,NA
US00177,42.5833333333333,-70.6666666666667,NA,MA,GLOU,MASS BAYS,GLOUCESTER HARBOR,5,11/28/1986,NA,NA,Unknown,Grab,GLOUCESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,1,78,16,5,21,NA,NA,NA,NA,NA,NA,NA
US00178,42.5833333333333,-70.6666666666667,NA,MA,GLOU,MASS BAYS,GLOUCESTER HARBOR,5,2/28/1986,NA,NA,Unknown,Grab,GLOUCESTER HARBOR,NA,NA,NA,NA,NA,NA,NA,1,81,14,4,18,NA,NA,NA,NA,NA,NA,NA
US00179,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/22/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,0,47,26.5,26.5,53,NA,NA,NA,NA,NA,NA,NA
US00180,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,0,90,5,5,10,NA,NA,NA,NA,NA,NA,NA
US00181,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00182,42.3336666666667,-71.0345,NA,MA,BOST,NORTHWEST BOSTON HARBOR,BOSTON HARBOR,2,8/25/1985,NA,NA,Unknown,Grab,BOSTON HARBOR,NA,NA,NA,NA,NA,NA,NA,0,28,36,36,72,NA,NA,NA,NA,NA,NA,NA
US00183,42.0383333333333,-70.67,NA,MA,DUXB,CAPE COD BAY,DUXBURY BAY,7,1/7/1987,NA,NA,Unknown,Grab,DUXBURY BAY,NA,NA,NA,NA,NA,NA,NA,15,69,12,4,16,NA,NA,NA,NA,NA,NA,NA
US00188,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,32,34,34,68,NA,NA,NA,NA,NA,NA,NA
US00189,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,32,34,34,68,NA,NA,NA,NA,NA,NA,NA
US00190,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,55,22.5,22.5,45,NA,NA,NA,NA,NA,NA,NA
US00191,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,55,22.5,22.5,45,NA,NA,NA,NA,NA,NA,NA
US00192,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,38,31,31,62,NA,NA,NA,NA,NA,NA,NA
US00193,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,10,45,45,90,NA,NA,NA,NA,NA,NA,NA
US00194,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,10,45,45,90,NA,NA,NA,NA,NA,NA,NA
US00195,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,48,26,26,52,NA,NA,NA,NA,NA,NA,NA
US00196,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,48,26,26,52,NA,NA,NA,NA,NA,NA,NA
US00197,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,74,13,13,26,NA,NA,NA,NA,NA,NA,NA
US00198,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,74,13,13,26,NA,NA,NA,NA,NA,NA,NA
US00199,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Depth,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,60,20,20,40,NA,NA,NA,NA,NA,NA,NA
US00200,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,82,9,9,18,NA,NA,NA,NA,NA,NA,NA
US00201,42.3,-71.0333333333333,NA,MA,NA,NORTHWEST BOSTON HARBOR,DORCHESTER BAY,2,1/1/1986,NA,NA,Surface,Core,DORCHESTER BAY,NA,NA,NA,NA,NA,NA,NA,0,79,10.5,10.5,21,NA,NA,NA,NA,NA,NA,NA
US00202,42.5416666666667,-70.8833333333333,NA,MA,SALE,MASS BAYS,BEVERLY HARBOR,5,1/26/1988,NA,NA,Unknown,Grab,BEVERLY HARBOR,NA,NA,NA,NA,NA,NA,NA,1,78,14,7,21,NA,NA,NA,NA,NA,NA,NA
US00203,42.397,-71.01422222222222,NA,MA,NA,BOSTON INNER HARBOR,CHELSEA RIVER,1,2/20/1990,NA,NA,Unknown,Grab,CHELSEA RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00204,42.39724722222222,-71.01280555555556,NA,MA,NA,BOSTON INNER HARBOR,CHELSEA RIVER,1,2/20/1990,NA,NA,Unknown,Grab,CHELSEA RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00205,42.39786111111111,-71.01180555555555,NA,MA,NA,BOSTON INNER HARBOR,CHELSEA RIVER,1,2/20/1990,NA,NA,Unknown,Grab,CHELSEA RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00206,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),PORT NORFOLK YACHT CLUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00207,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),PORT NORFOLK YACHT CLUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00208,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),PORT NORFOLK YACHT CLUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00209,42.3,-71.0333333333333,NA,MA,BOST,NORTHWEST BOSTON HARBOR,PORT NORFOLK YACHT CLUB,2,7/7/1986,NA,NA,Unknown,Core (?),PORT NORFOLK YACHT CLUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00210,42.24,-70.79388888888889,NA,MA,NA,MASS BAYS,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,Cohasset Harbor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US00211,42.23916666666667,-70.78972222222222,NA,MA,NA,MASS BAYS,Cohasset Harbor,5,10/25/1990,NA,NA,Depth,Grab,Cohasset Harbor,NA,NA,NA,NA,NA,NA,NA,2.7,45.5,51.8,0,51.8,Sandy Silt,Sorting descriptors follow Folk (1974); Sediment descriptions follow Shepard (1954),NA,NA,NA,NA,NA
